timestamp,symbol,open,high,low,close,volume
2024-01-01T23:00:00,BTC/USDT,40343.58,40585.64,40262.89,40343.58,1330
2024-01-01T23:00:00,ETH/USDT,2144.58,2155.3,2138.15,2153.16,5966
2024-01-02T00:00:00,BTC/USDT,40065.21,40145.34,39864.88,39864.88,1545
2024-01-02T00:00:00,ETH/USDT,2136.86,2139,2124.04,2134.72,8118
2024-01-02T01:00:00,BTC/USDT,40249.51,40330.01,40008.01,40128.76,1933
2024-01-02T01:00:00,ETH/USDT,2144.77,2151.2,2134.04,2142.62,8772
2024-01-02T02:00:00,BTC/USDT,39822.86,39902.51,39743.22,39663.57,1777
2024-01-02T02:00:00,ETH/USDT,2118.81,2133.65,2106.1,2129.41,12378
2024-01-02T03:00:00,BTC/USDT,39444.54,39523.43,39405.1,39444.54,1994
2024-01-02T03:00:00,ETH/USDT,2111.61,2130.61,2094.72,2105.28,14333
2024-01-02T04:00:00,BTC/USDT,39369.6,39566.45,39251.49,39487.71,858
2024-01-02T04:00:00,ETH/USDT,2108.87,2127.84,2106.76,2117.3,8433
2024-01-02T05:00:00,BTC/USDT,39408.97,39566.61,39290.74,39487.79,1590
2024-01-02T05:00:00,ETH/USDT,2137.97,2150.8,2123,2144.38,11757
2024-01-02T06:00:00,BTC/USDT,39913.4,40112.97,39833.58,39913.4,1212
2024-01-02T06:00:00,ETH/USDT,2144.81,2151.24,2125.51,2146.95,7554
2024-01-02T07:00:00,BTC/USDT,39965.29,40005.26,39725.5,40045.22,1133
2024-01-02T07:00:00,ETH/USDT,2108.56,2121.21,2089.58,2098.02,6682
2024-01-02T08:00:00,BTC/USDT,40332.97,40373.31,40090.98,40252.31,1266
2024-01-02T08:00:00,ETH/USDT,2096.54,2109.12,2094.45,2094.45,11517
2024-01-02T09:00:00,BTC/USDT,40748.4,40911.4,40585.41,40870.65,1942
2024-01-02T09:00:00,ETH/USDT,2104.51,2115.03,2093.99,2110.82,6443
2024-01-02T10:00:00,BTC/USDT,41245.53,41451.76,41163.04,41286.78,1088
2024-01-02T10:00:00,ETH/USDT,2078.2,2088.59,2061.58,2065.73,11944
2024-01-02T11:00:00,BTC/USDT,40837.2,41000.55,40551.34,40837.2,1174
2024-01-02T11:00:00,ETH/USDT,2086.1,2094.45,2069.41,2075.67,10142
2024-01-02T12:00:00,BTC/USDT,41008.72,41172.75,40885.69,41049.73,1024
2024-01-02T12:00:00,ETH/USDT,2061.48,2075.92,2053.24,2049.12,11966
2024-01-02T13:00:00,BTC/USDT,41550.03,41716.23,41425.38,41466.93,1604
2024-01-02T13:00:00,ETH/USDT,2025,2039.17,2006.77,2033.1,11703
2024-01-02T14:00:00,BTC/USDT,41429.54,41553.83,41180.96,41470.97,1185
2024-01-02T14:00:00,ETH/USDT,2033.3,2045.5,2023.13,2031.27,12182
2024-01-02T15:00:00,BTC/USDT,40998.67,41121.67,40957.67,41080.67,1499
2024-01-02T15:00:00,ETH/USDT,2037.37,2053.66,2031.25,2039.4,13164
2024-01-02T16:00:00,BTC/USDT,41220.06,41261.28,41178.84,41137.62,1250
2024-01-02T16:00:00,ETH/USDT,2064.05,2080.57,2059.93,2053.73,8951
2024-01-02T17:00:00,BTC/USDT,41038.7,41161.81,40792.46,40997.66,1142
2024-01-02T17:00:00,ETH/USDT,2062.82,2071.07,2048.38,2056.63,13505
2024-01-02T18:00:00,BTC/USDT,41416.25,41706.17,41167.75,41374.84,1104
2024-01-02T18:00:00,ETH/USDT,2029.61,2037.72,2025.55,2021.49,12960
2024-01-02T19:00:00,BTC/USDT,41702.02,41993.94,41618.62,41618.62,1254
2024-01-02T19:00:00,ETH/USDT,2053.35,2071.83,2047.19,2051.3,12007
2024-01-02T20:00:00,BTC/USDT,41677,41843.71,41635.33,41718.68,1072
2024-01-02T20:00:00,ETH/USDT,2058.48,2068.78,2056.43,2066.72,14633
2024-01-02T21:00:00,BTC/USDT,41939.57,42107.33,41897.63,42065.39,1129
2024-01-02T21:00:00,ETH/USDT,2056.63,2062.8,2042.24,2050.46,14234
2024-01-02T22:00:00,BTC/USDT,42409.29,42578.93,42366.88,42282.06,898
2024-01-02T22:00:00,ETH/USDT,2020.64,2022.66,2014.58,2012.56,7547
2024-01-02T23:00:00,BTC/USDT,42485.63,42655.57,42400.66,42655.57,817
2024-01-02T23:00:00,ETH/USDT,1980.23,1996.07,1976.27,1970.33,10829
2024-01-03T00:00:00,BTC/USDT,43054.94,43097.99,42753.55,42968.83,884
2024-01-03T00:00:00,ETH/USDT,1948.15,1959.84,1940.36,1944.25,13545
2024-01-03T01:00:00,BTC/USDT,42848.27,43148.21,42719.73,43019.66,1391
2024-01-03T01:00:00,ETH/USDT,1941.14,1943.08,1925.61,1943.08,13371
2024-01-03T02:00:00,BTC/USDT,42921.11,43092.8,42835.27,42921.11,1217
2024-01-03T02:00:00,ETH/USDT,1942.3,1959.78,1930.65,1952.01,10051
2024-01-03T03:00:00,BTC/USDT,43290.24,43506.69,43203.65,43073.78,1515
2024-01-03T03:00:00,ETH/USDT,1927.73,1929.66,1910.38,1921.95,7535
2024-01-03T04:00:00,BTC/USDT,43411.45,43715.33,43150.98,43194.39,879
2024-01-03T04:00:00,ETH/USDT,1959.73,1963.65,1944.06,1963.65,10987
2024-01-03T05:00:00,BTC/USDT,43337.65,43554.34,43164.3,43164.3,1316
2024-01-03T05:00:00,ETH/USDT,1937.78,1945.54,1928.1,1937.78,11050
2024-01-03T06:00:00,BTC/USDT,42691.92,42990.76,42649.23,42521.15,1024
2024-01-03T06:00:00,ETH/USDT,1938.95,1950.58,1935.07,1931.19,12544
2024-01-03T07:00:00,BTC/USDT,42290.61,42586.65,42079.16,42163.74,1542
2024-01-03T07:00:00,ETH/USDT,1914.32,1920.07,1902.84,1920.07,5997
2024-01-03T08:00:00,BTC/USDT,42637.4,42680.03,42594.76,42424.21,1272
2024-01-03T08:00:00,ETH/USDT,1905.13,1912.75,1889.89,1897.51,9831
2024-01-03T09:00:00,BTC/USDT,42697.09,42825.18,42483.6,42739.79,1609
2024-01-03T09:00:00,ETH/USDT,1904.18,1917.51,1887.04,1902.28,6201
2024-01-03T10:00:00,BTC/USDT,43089.9,43132.99,42874.45,43176.08,1543
2024-01-03T10:00:00,ETH/USDT,1932.17,1937.97,1914.78,1932.17,12618
2024-01-03T11:00:00,BTC/USDT,43714.71,44020.71,43452.42,43583.56,1101
2024-01-03T11:00:00,ETH/USDT,1945.5,1961.07,1931.89,1939.67,10308
2024-01-03T12:00:00,BTC/USDT,43260.07,43389.85,43000.51,43130.29,968
2024-01-03T12:00:00,ETH/USDT,1913.4,1922.97,1905.75,1907.66,14061
2024-01-03T13:00:00,BTC/USDT,42987.53,43159.48,42772.6,43159.48,932
2024-01-03T13:00:00,ETH/USDT,1900.97,1906.67,1893.36,1893.36,11867
2024-01-03T14:00:00,BTC/USDT,43378.72,43465.48,43118.45,43161.83,907
2024-01-03T14:00:00,ETH/USDT,1868.08,1871.82,1864.34,1871.82,6413
2024-01-03T15:00:00,BTC/USDT,43682.37,43900.78,43507.64,43595.01,931
2024-01-03T15:00:00,ETH/USDT,1870.88,1878.37,1869.01,1874.62,9794
2024-01-03T16:00:00,BTC/USDT,44040.57,44128.65,43776.32,44040.57,1511
2024-01-03T16:00:00,ETH/USDT,1898.94,1906.54,1897.05,1902.74,10271
2024-01-03T17:00:00,BTC/USDT,44199.11,44508.51,44110.71,44022.32,899
2024-01-03T17:00:00,ETH/USDT,1878.63,1886.14,1861.72,1874.87,9725
2024-01-03T18:00:00,BTC/USDT,43978.12,44066.07,43670.27,43978.12,1570
2024-01-03T18:00:00,ETH/USDT,1883.51,1896.7,1875.98,1891.04,14352
2024-01-03T19:00:00,BTC/USDT,44241.99,44463.2,44065.02,44065.02,897
2024-01-03T19:00:00,ETH/USDT,1902.35,1908.05,1892.83,1902.35,7169
2024-01-03T20:00:00,BTC/USDT,43879.2,44054.72,43835.32,43747.56,1703
2024-01-03T20:00:00,ETH/USDT,1884.65,1886.54,1882.77,1884.65,5495
2024-01-03T21:00:00,BTC/USDT,43958.18,44046.1,43914.23,44046.1,1214
2024-01-03T21:00:00,ETH/USDT,1885.03,1888.8,1881.26,1877.49,14051
2024-01-03T22:00:00,BTC/USDT,44309.85,44442.78,44132.61,44487.09,1367
2024-01-03T22:00:00,ETH/USDT,1887.48,1902.58,1872.38,1883.71,6198
2024-01-03T23:00:00,BTC/USDT,43840.17,44147.05,43752.49,43884.01,1404
2024-01-03T23:00:00,ETH/USDT,1882.39,1888.03,1876.74,1884.27,9980
2024-01-04T00:00:00,BTC/USDT,43958.53,44046.45,43826.66,43870.62,1375
2024-01-04T00:00:00,ETH/USDT,1901.96,1911.47,1898.16,1911.47,8612
2024-01-04T01:00:00,BTC/USDT,44354.16,44620.29,44088.04,44309.81,1422
2024-01-04T01:00:00,ETH/USDT,1877.05,1888.31,1871.42,1880.8,6458
2024-01-04T02:00:00,BTC/USDT,44061.42,44105.48,43929.24,44061.42,1271
2024-01-04T02:00:00,ETH/USDT,1908.39,1910.3,1898.85,1916.03,11374
2024-01-04T03:00:00,BTC/USDT,44118.7,44206.94,43898.11,44162.82,1582
2024-01-04T03:00:00,ETH/USDT,1876.33,1893.22,1868.83,1876.33,6672
2024-01-04T04:00:00,BTC/USDT,43602.51,43776.92,43515.31,43733.32,1280
2024-01-04T04:00:00,ETH/USDT,1903.35,1916.67,1886.22,1901.45,9547
2024-01-04T05:00:00,BTC/USDT,43920.81,44184.34,43613.37,43876.89,1551
2024-01-04T05:00:00,ETH/USDT,1937.8,1955.24,1930.05,1926.18,9260
2024-01-04T06:00:00,BTC/USDT,44241.43,44418.4,44108.71,44064.47,1199
2024-01-04T06:00:00,ETH/USDT,1906.02,1911.74,1888.87,1909.83,11707
2024-01-04T07:00:00,BTC/USDT,44254.71,44343.22,43944.92,44254.71,1243
2024-01-04T07:00:00,ETH/USDT,1879.91,1881.79,1866.75,1874.27,6472
2024-01-04T08:00:00,BTC/USDT,44175.05,44395.92,43998.35,44351.75,1072
2024-01-04T08:00:00,ETH/USDT,1862.43,1877.33,1847.53,1871.74,6644
2024-01-04T09:00:00,BTC/USDT,43786.31,43917.67,43742.52,43786.31,908
2024-01-04T09:00:00,ETH/USDT,1859.26,1862.98,1842.53,1859.26,10617
2024-01-04T10:00:00,BTC/USDT,43352.82,43482.88,43092.71,43266.12,998
2024-01-04T10:00:00,ETH/USDT,1857.4,1864.83,1848.11,1864.83,10796
2024-01-04T11:00:00,BTC/USDT,42776.23,42819.01,42562.35,42647.9,1668
2024-01-04T11:00:00,ETH/USDT,1851.09,1854.79,1839.98,1849.23,13582
2024-01-04T12:00:00,BTC/USDT,42925.95,43226.43,42840.1,42883.02,1721
2024-01-04T12:00:00,ETH/USDT,1845.35,1852.73,1834.28,1836.12,11648
2024-01-04T13:00:00,BTC/USDT,42621.17,42919.52,42578.55,42663.8,906
2024-01-04T13:00:00,ETH/USDT,1867.49,1876.83,1865.62,1861.89,8418
2024-01-04T14:00:00,BTC/USDT,42058.57,42100.63,41806.22,41974.46,1250
2024-01-04T14:00:00,ETH/USDT,1850.31,1855.86,1846.61,1841.06,11441
2024-01-04T15:00:00,BTC/USDT,41793.61,42002.57,41584.64,41918.99,815
2024-01-04T15:00:00,ETH/USDT,1863.45,1869.04,1846.68,1854.13,7074
2024-01-04T16:00:00,BTC/USDT,42328.56,42582.53,42074.59,42497.88,1403
2024-01-04T16:00:00,ETH/USDT,1887.67,1899,1883.9,1876.35,14345
2024-01-04T17:00:00,BTC/USDT,42811.11,42896.73,42597.05,42682.68,1308
2024-01-04T17:00:00,ETH/USDT,1865.96,1880.89,1849.17,1860.37,14277
2024-01-04T18:00:00,BTC/USDT,43136.47,43179.61,42877.65,43265.88,1005
2024-01-04T18:00:00,ETH/USDT,1898.62,1915.71,1885.33,1904.31,14567
2024-01-04T19:00:00,BTC/USDT,42692.17,42734.86,42521.4,42734.86,1562
2024-01-04T19:00:00,ETH/USDT,1865.2,1876.39,1854.01,1863.34,7579
2024-01-04T20:00:00,BTC/USDT,42214.02,42425.09,42002.95,42256.23,1497
2024-01-04T20:00:00,ETH/USDT,1893.18,1904.54,1881.82,1898.86,12531
2024-01-04T21:00:00,BTC/USDT,42775.46,42989.34,42561.58,42647.14,1508
2024-01-04T21:00:00,ETH/USDT,1891.1,1908.12,1885.43,1887.32,8573
2024-01-04T22:00:00,BTC/USDT,43096.28,43268.66,42966.99,42966.99,1594
2024-01-04T22:00:00,ETH/USDT,1919.65,1929.25,1915.81,1915.81,5623
2024-01-04T23:00:00,BTC/USDT,43639.29,43770.21,43508.37,43639.29,1479
2024-01-04T23:00:00,ETH/USDT,1908.52,1914.25,1906.61,1916.15,6801
2024-01-05T00:00:00,BTC/USDT,44289.52,44378.1,44068.07,44422.39,1926
2024-01-05T00:00:00,ETH/USDT,1935.62,1953.04,1929.81,1924.01,8731
2024-01-05T01:00:00,BTC/USDT,44019.35,44195.43,43975.33,43843.27,1104
2024-01-05T01:00:00,ETH/USDT,1939.88,1949.58,1924.36,1947.64,11132
2024-01-05T02:00:00,BTC/USDT,43874.09,44093.46,43698.59,43654.72,1289
2024-01-05T02:00:00,ETH/USDT,1962.96,1976.7,1955.11,1966.89,14266
2024-01-05T03:00:00,BTC/USDT,44330.38,44463.37,44153.06,44108.73,1522
2024-01-05T03:00:00,ETH/USDT,1965.91,1977.7,1958.04,1965.91,7626
2024-01-05T04:00:00,BTC/USDT,43723.05,43854.22,43679.33,43897.94,1540
2024-01-05T04:00:00,ETH/USDT,1989.11,1993.08,1985.13,1989.11,5135
2024-01-05T05:00:00,BTC/USDT,43884.83,44148.14,43797.06,43753.17,865
2024-01-05T05:00:00,ETH/USDT,2022.32,2028.39,2012.21,2014.24,5305
2024-01-05T06:00:00,BTC/USDT,44455.33,44633.15,44144.14,44233.05,1213
2024-01-05T06:00:00,ETH/USDT,2003.52,2007.52,1989.49,2003.52,5687
2024-01-05T07:00:00,BTC/USDT,44810.97,45124.65,44721.35,44766.16,1630
2024-01-05T07:00:00,ETH/USDT,1988.89,1994.86,1986.9,1998.84,6436
2024-01-05T08:00:00,BTC/USDT,44389.75,44611.7,44300.97,44167.8,1436
2024-01-05T08:00:00,ETH/USDT,1981.73,1987.68,1971.82,1983.71,11537
2024-01-05T09:00:00,BTC/USDT,44784.82,45098.31,44560.89,44740.03,841
2024-01-05T09:00:00,ETH/USDT,1970.44,1972.41,1954.67,1958.61,5749
2024-01-05T10:00:00,BTC/USDT,45295.36,45567.14,45159.48,45068.89,1297
2024-01-05T10:00:00,ETH/USDT,1962.36,1964.32,1944.7,1970.21,7616
2024-01-05T11:00:00,BTC/USDT,45549.02,45776.76,45457.92,45503.47,1969
2024-01-05T11:00:00,ETH/USDT,1970.21,1974.15,1964.3,1978.09,14384
2024-01-05T12:00:00,BTC/USDT,45927.08,46156.71,45605.59,45881.15,1507
2024-01-05T12:00:00,ETH/USDT,1932.18,1945.71,1920.59,1941.84,5657
2024-01-05T13:00:00,BTC/USDT,46345.01,46391.36,46159.63,46252.32,800
2024-01-05T13:00:00,ETH/USDT,1967.93,1979.73,1963.99,1958.09,6491
2024-01-05T14:00:00,BTC/USDT,46080.84,46357.33,45804.36,45988.68,1506
2024-01-05T14:00:00,ETH/USDT,1933.88,1945.48,1926.15,1926.15,7829
2024-01-05T15:00:00,BTC/USDT,45712.2,45986.47,45575.06,45529.35,1538
2024-01-05T15:00:00,ETH/USDT,1958.63,1964.51,1944.92,1950.8,12323
2024-01-05T16:00:00,BTC/USDT,45387.64,45614.58,45296.87,45160.7,998
2024-01-05T16:00:00,ETH/USDT,1964.9,1968.83,1962.94,1964.9,12385
2024-01-05T17:00:00,BTC/USDT,45909.6,46185.06,45817.78,45909.6,1696
2024-01-05T17:00:00,ETH/USDT,1970.01,1983.8,1968.04,1958.19,11288
2024-01-05T18:00:00,BTC/USDT,46272.29,46549.92,45948.38,46133.47,905
2024-01-05T18:00:00,ETH/USDT,1981.04,1998.87,1975.1,1975.1,9091
2024-01-05T19:00:00,BTC/USDT,46031.67,46307.86,45847.54,45985.64,1333
2024-01-05T19:00:00,ETH/USDT,1988.57,2002.49,1972.66,1992.55,7526
2024-01-05T20:00:00,BTC/USDT,45842.94,45934.63,45751.25,46026.31,1451
2024-01-05T20:00:00,ETH/USDT,1999.91,2011.91,1981.91,2009.91,8555
2024-01-05T21:00:00,BTC/USDT,46287.62,46426.48,46241.33,46195.04,1731
2024-01-05T21:00:00,ETH/USDT,2004.31,2018.34,1992.28,2000.3,14266
2024-01-05T22:00:00,BTC/USDT,45644.22,45826.79,45461.64,45461.64,1997
2024-01-05T22:00:00,ETH/USDT,2010.72,2012.73,2008.71,2020.77,12506
2024-01-05T23:00:00,BTC/USDT,46164.56,46441.55,46026.07,46303.06,847
2024-01-05T23:00:00,ETH/USDT,2001.27,2003.27,1989.26,1993.26,8436
2024-01-06T00:00:00,BTC/USDT,46196.88,46243.07,45873.5,46104.48,1353
2024-01-06T00:00:00,ETH/USDT,2024.08,2042.3,2009.92,2020.04,13990
2024-01-06T01:00:00,BTC/USDT,46621.89,46808.38,46388.78,46761.75,1931
2024-01-06T01:00:00,ETH/USDT,2029.55,2047.81,2013.31,2027.52,14534
2024-01-06T02:00:00,BTC/USDT,46640.54,46920.38,46547.26,46780.46,1670
2024-01-06T02:00:00,ETH/USDT,2009.05,2025.12,1997,2013.07,9263
2024-01-06T03:00:00,BTC/USDT,46220.77,46266.99,45989.67,46313.21,1086
2024-01-06T03:00:00,ETH/USDT,2034.77,2038.84,2020.52,2024.59,13670
2024-01-06T04:00:00,BTC/USDT,46863.24,47191.28,46582.06,46956.97,859
2024-01-06T04:00:00,ETH/USDT,2070.98,2085.48,2058.56,2064.77,11801
2024-01-06T05:00:00,BTC/USDT,46432.1,46710.69,46107.07,46246.37,1597
2024-01-06T05:00:00,ETH/USDT,2035.16,2041.26,2020.91,2037.19,5035
2024-01-06T06:00:00,BTC/USDT,46849.99,47037.39,46522.04,46990.54,1277
2024-01-06T06:00:00,ETH/USDT,2011.55,2025.63,1993.45,2019.6,11310
2024-01-06T07:00:00,BTC/USDT,46554.83,46787.61,46228.95,46368.61,1973
2024-01-06T07:00:00,ETH/USDT,1981.58,1995.45,1969.69,1987.52,11091
2024-01-06T08:00:00,BTC/USDT,46107.91,46430.66,45923.48,46292.34,1876
2024-01-06T08:00:00,ETH/USDT,1942.34,1946.23,1924.86,1940.4,5824
2024-01-06T09:00:00,BTC/USDT,46509.05,46602.06,46276.5,46648.57,1816
2024-01-06T09:00:00,ETH/USDT,1903.88,1917.21,1896.27,1903.88,12479
2024-01-06T10:00:00,BTC/USDT,46792.75,46839.54,46558.79,46839.54,1040
2024-01-06T10:00:00,ETH/USDT,1910.55,1927.74,1902.9,1902.9,7491
2024-01-06T11:00:00,BTC/USDT,46951.85,47280.51,46717.09,47139.65,1461
2024-01-06T11:00:00,ETH/USDT,1920.67,1926.43,1911.07,1928.36,6019
2024-01-06T12:00:00,BTC/USDT,46393.12,46578.69,46068.37,46393.12,1174
2024-01-06T12:00:00,ETH/USDT,1957.17,1974.78,1953.25,1959.12,6734
2024-01-06T13:00:00,BTC/USDT,46425.59,46518.45,46147.04,46472.02,1217
2024-01-06T13:00:00,ETH/USDT,1959.32,1963.24,1943.64,1967.16,5319
2024-01-06T14:00:00,BTC/USDT,45849.92,45895.77,45804.07,45804.07,803
2024-01-06T14:00:00,ETH/USDT,1987.73,1995.68,1969.84,1997.67,9079
2024-01-06T15:00:00,BTC/USDT,45565.65,45702.34,45292.25,45520.08,873
2024-01-06T15:00:00,ETH/USDT,2022.71,2040.92,2010.58,2014.62,11947
2024-01-06T16:00:00,BTC/USDT,44936.84,45251.4,44622.28,44757.09,1570
2024-01-06T16:00:00,ETH/USDT,2018.26,2034.41,2002.12,2012.21,12106
2024-01-06T17:00:00,BTC/USDT,45476.08,45748.94,45203.23,45521.56,1778
2024-01-06T17:00:00,ETH/USDT,2026.13,2030.19,2009.92,2020.06,12904
2024-01-06T18:00:00,BTC/USDT,45312.37,45402.99,45040.5,45402.99,1331
2024-01-06T18:00:00,ETH/USDT,2026.34,2034.44,2014.18,2014.18,10782
2024-01-06T19:00:00,BTC/USDT,45629.56,45675.19,45538.3,45538.3,1753
2024-01-06T19:00:00,ETH/USDT,2026.13,2038.29,2013.98,2018.03,8347
2024-01-06T20:00:00,BTC/USDT,45917.02,46146.61,45779.27,45779.27,814
2024-01-06T20:00:00,ETH/USDT,2061.79,2065.92,2047.36,2061.79,14348
2024-01-06T21:00:00,BTC/USDT,46036.41,46128.48,45852.26,45806.23,1576
2024-01-06T21:00:00,ETH/USDT,2069.42,2081.84,2063.21,2067.35,12068
2024-01-06T22:00:00,BTC/USDT,46169.91,46262.25,46031.4,46077.57,1653
2024-01-06T22:00:00,ETH/USDT,2090.74,2109.55,2080.28,2101.19,13716
2024-01-06T23:00:00,BTC/USDT,46096.04,46142.14,45865.56,46188.23,1460
2024-01-06T23:00:00,ETH/USDT,2117.5,2130.2,2109.03,2123.85,10304
2024-01-07T00:00:00,BTC/USDT,46570.83,46617.4,46477.69,46617.4,1998
2024-01-07T00:00:00,ETH/USDT,2080.23,2096.87,2076.07,2071.91,10306
2024-01-07T01:00:00,BTC/USDT,47180.91,47463.99,46992.18,47180.91,1396
2024-01-07T01:00:00,ETH/USDT,2068.17,2074.37,2055.76,2070.23,10995
2024-01-07T02:00:00,BTC/USDT,47213.93,47497.22,47072.29,47308.36,1347
2024-01-07T02:00:00,ETH/USDT,2027.22,2031.27,2011,2021.13,12822
2024-01-07T03:00:00,BTC/USDT,46510.45,46789.51,46324.41,46696.49,1965
2024-01-07T03:00:00,ETH/USDT,2020.32,2024.36,2008.2,2018.3,14932
2024-01-07T04:00:00,BTC/USDT,46589.51,46915.64,46356.57,46496.34,946
2024-01-07T04:00:00,ETH/USDT,1996.28,2010.26,1984.3,1998.28,12376
2024-01-07T05:00:00,BTC/USDT,46272.71,46550.34,46087.62,46272.71,952
2024-01-07T05:00:00,ETH/USDT,2011.05,2021.11,2007.03,2001,5670
2024-01-07T06:00:00,BTC/USDT,46906.64,47094.27,46578.3,47000.46,1434
2024-01-07T06:00:00,ETH/USDT,2044.84,2061.2,2040.75,2053.02,11991
2024-01-07T07:00:00,BTC/USDT,46817.52,47004.79,46489.8,47004.79,1592
2024-01-07T07:00:00,ETH/USDT,2037.48,2051.74,2025.25,2033.4,13598
2024-01-07T08:00:00,BTC/USDT,46199.53,46522.92,45876.13,46060.93,1189
2024-01-07T08:00:00,ETH/USDT,2052.35,2064.67,2040.04,2062.61,12548
2024-01-07T09:00:00,BTC/USDT,46684.62,46918.05,46357.83,46731.31,847
2024-01-07T09:00:00,ETH/USDT,2037.58,2051.84,2019.24,2041.65,12014
2024-01-07T10:00:00,BTC/USDT,47352.21,47494.27,47304.86,47210.16,1672
2024-01-07T10:00:00,ETH/USDT,2028.2,2038.34,2014,2026.17,13773
2024-01-07T11:00:00,BTC/USDT,47702.62,47750.32,47559.51,47893.43,1268
2024-01-07T11:00:00,ETH/USDT,2008.53,2024.6,2006.52,2008.53,10013
2024-01-07T12:00:00,BTC/USDT,48198.73,48487.92,47861.34,48198.73,1371
2024-01-07T12:00:00,ETH/USDT,1970.77,1978.65,1964.86,1976.68,5525
2024-01-07T13:00:00,BTC/USDT,48030.03,48366.24,47789.88,47885.94,1584
2024-01-07T13:00:00,ETH/USDT,1998.95,2006.95,1992.95,2006.95,10627
2024-01-07T14:00:00,BTC/USDT,48308.61,48598.46,47970.45,48356.91,1988
2024-01-07T14:00:00,ETH/USDT,2023.34,2029.41,2013.22,2027.38,8823
